Global_active_power, Noise, Anomaly
5.9374,5.760673423,0
7.434,7.499183844,0
6.11635,5.239802097,1
6.13,6.790280716,1
5.692,5.663265692,0
5.892,6.840572633,1
6.32375,6.066682422,0
6.38405,5.763599174,1
6.38995,5.816919504,1
3.574,3.844223777,0
5.6143,4.77693807,1
6.43295,5.746737787,1
7.45,6.895925188,1
6.124,7.119116546,1
3.592,4.151944712,1
3.59,2.862328215,1
6.37275,6.12888813,0
6.37025,5.590990385,1
6.3876,7.248764209,1
6.3835,7.278033808,1
3.916,3.972078311,0
6.36815,5.997763795,0
5.484,4.764204801,1
6.4163,6.007844178,0
5.238,5.413345557,0
5.792,6.353163195,1
6.45585,7.221313519,1
5.606,5.87773006,0
6.48955,5.61042731,1
5.72085,6.582917343,1
6.42325,6.861403428,0
7.502,8.492593391,1
7.68,7.350091966,0
4.818,5.057799711,0
5.79,6.674745523,1
5.7387,5.652751981,0
6.5318,5.663142853,1
6.5957,6.247485855,0
6.6253,6.925319716,0
5.602,5.015098333,1
7.202,8.03890023,1
9.25,9.42441253,0
6.7274,7.177121778,0
7.262,6.528901325,1
5.456,4.878134984,1
6.74175,6.565207471,0
8.536,8.013698909,1
9.272,9.163698194,0
7.904,8.627651157,1
6.9565,6.544754965,0
3.732,3.607496465,0
6.92235,6.179959489,1
6.86695,6.910383212,0
6.0525,5.556077627,0
5.05,4.518431668,1
6.9092,6.102859628,1
6.082,5.866979043,0
6.89325,7.42515792,1
3.456,2.940935158,1
6.805,7.215102497,0
6.632,5.815109114,1
6.9258,7.397002362,0
6.962,6.220671864,1
6.9926,6.557502162,0
7.0015,7.83357035,1
7.01605,6.188094679,1
6.662,7.305695822,1
6.99845,7.204575478,0
6.22515,5.335521023,1
6.21985,5.865742731,0
6.97495,6.115935361,1
6.92145,6.025802275,1
4.918,4.838720669,0
3.476,3.924065877,0
6.0632,5.120833578,1
6.84105,7.722715781,1
6.789,6.968892016,0
6.70125,5.714553476,1
3.34,2.509409193,1
3.548,2.899888086,1
6.5252,6.608664286,0
5.214,5.087765325,0
3.42,3.968078904,1
3.422,3.954622345,1
6.022,6.008570877,0
7.332,7.512543939,0
6.1899,6.137060179,0
6.08775,5.254264338,1
6.02145,5.792818043,0
6.0753,6.766385895,1
5.47,4.599072938,1
3.436,3.035434934,0
3.156,2.322850696,1
5.27855,6.168467219,1
5.116,4.345989219,1
4.436,3.801697868,1
3.134,3.049740665,0
5.1231,5.007919617,0
5.95885,5.393680975,1
7.256,6.506090306,1
4.064,4.24376165,0
3.192,3.463573431,0
5.01015,4.791477172,0
6.864,6.941758425,0
5.8292,5.276469604,1
5.38,5.15114419,0
5.76835,6.10523882,0
6.312,6.907367336,1
5.89215,5.33809405,1
5.95935,5.546115887,0
3.382,3.395767612,0
3.604,3.375675567,0
5.90445,6.266948726,0
5.698,4.831047072,1
4.646,3.972638211,1
4.466,4.775343789,0
7.274,8.197123458,1
7.64,7.366049519,0
7.384,7.962331284,1
6.287,5.93852641,0
3.04,3.264884499,0
6.20595,6.683131484,0
6.24265,5.677407435,1
5.49895,4.918235127,1
5.4205,4.937319793,0
2.978,3.519550427,1
4.9,5.837501579,1
4.874,4.90480345,0
5.19665,5.414726658,0
1.896,2.58793571,1
2.62,2.585925116,0
3.93,3.225072399,1
2.896,3.474472501,1
4.95205,5.871368887,1
4.88465,5.056776436,0
5.6246,6.436490854,1
4.8824,3.974838153,1
2.01,1.480320478,1
2.058,2.143352741,0
4.024,3.239426687,1
3.546,4.38965512,1
4.6083,4.960092844,0
4.56635,5.286920288,1
4.49125,3.675852156,1
3.706,3.383318284,0
1.982,2.339397372,0
4.23995,4.476886208,0
4.17975,3.213553624,1
4.09605,4.659329008,1
3.9909,3.911545429,0
3.9547,3.39727441,1
3.95295,3.142641146,1
3.91575,4.222238333,0
3.82245,4.605754565,1
3.7502,3.775405806,0
2.94,3.642580166,1
3.828,3.664815996,0
2.512,1.874042044,1
1.746,1.306938632,0
2.13,2.035719176,0
3.27055,3.104192612,0
3.214,2.52008537,1
1.762,1.139290677,1
3.13205,2.88605834,0
4.064,4.684840771,1
4.186,3.904695212,0
3.1209,3.314103065,0
1.962,2.405179839,0
3.0674,3.028320636,0
4.158,3.672747356,0
3.12125,3.338155636,0
3.0751,3.52790298,0
3.2,3.840696779,1
4.094,4.456904597,0
2.928,2.735871291,0
2.088,2.961091656,1
3.0753,3.831911195,1
4.084,3.334155279,1
3.774,4.515966843,1
3.12195,3.281372421,0
2.098,1.40261422,1
3.1276,4.031297954,1
3.92875,4.396274442,0
3.13315,2.430581229,1
1.81,2.0593613,0
2.644,2.42023397,0
3.674,3.662584066,0
3.11615,3.911317937,1
3.06525,2.959363081,0
3.05955,3.52909627,0
3.712,3.687074858,0
3.1051,3.835496109,1
1.692,2.601381846,1
3.0436,2.223233564,1
3.08415,3.465934076,0
3.672,4.20956975,1
1.746,1.720502166,0
3.03,2.996561948,0
3.06215,2.625911385,0
3.722,4.680623071,1
2.046,1.210194306,1
3.0215,3.815256368,1
2.264,2.336882988,0
3.986,4.034531652,0
3.604,4.307739793,1
1.888,1.87777143,0
3.0075,2.556494367,0
4.018,4.961583736,1
3.073,3.048433274,0
2.052,2.204114151,0
2.038,2.983968971,1
3.03535,2.622010718,0
3.8065,3.426575201,0
3.0278,3.429316211,0
3.0122,2.613304956,0
3.0194,2.949344657,0
3.81105,3.649610928,0
4.388,3.467859449,1
2.378,2.882647041,1
3.03925,2.883856801,0
3.04815,3.778261146,1
4.336,4.734035128,0
3.976,3.525066758,0
3.07105,3.562424366,0
2.388,2.927672498,1
3.07895,3.565459528,0
4.394,4.937421134,1
4.232,4.693063214,0
2.362,3.343120521,1
3.167,3.437301541,0
3.1635,3.062089489,0
3.93435,3.724399247,0
3.2243,3.910693893,1
3.2688,4.052143772,1
4.432,4.427228115,0
5.824,5.334857851,0
5.462,5.292814966,0
5.266,4.68499279,1
4.622,4.215691436,0
5.782,5.04158987,1
6.248,5.475239602,1
4.472,4.51700033,0
4.372,4.191734663,0
4.6371,5.37909893,1
4.6542,5.1777773,1
2.56,1.94841414,1
3.9277,4.038020908,0
3.8835,3.391365635,0
3.674,4.252528608,1
2.958,2.409839418,1
2.582,2.281008822,0
3.93165,3.826292718,0
4.70405,5.165964908,0
3.96415,4.683304584,1
1.932,1.160511925,1
3.97045,3.736609178,0
4.7459,4.99058961,0
4.7847,5.366208622,1
4.83665,5.345509154,1
3.836,3.053230265,1
4.646,5.092350296,0
5.758,5.845931153,0
4.18765,5.150113215,1
1.4,2.105131733,1
4.13745,3.390974661,1
3.436,3.591919724,0
3.036,2.936266825,0
4.0584,3.895131429,0
4.03375,3.440038096,1
2.7,1.790247105,1
4.0379,3.137029691,1
1.816,1.235568138,1
3.9249,4.411068013,0
1.88,2.125057171,0
3.8595,3.476867199,0
3.75475,3.439860816,0
3.62565,3.203950465,0
0.368,0.175067828,0
2.4,3.367797066,1
2.286,2.437258358,0
0.4,-0.22381138,1
0.398,0.433555499,0
3.03285,3.915384606,1
2.95735,3.486631103,1
1.064,0.635292719,0
0.39,-0.606053228,1
2.77565,3.103784339,0
2.386,3.353239309,1
2.268,2.822831847,1
2.6794,1.908468937,1
0.418,0.684168241,0
0.592,0.841306344,0
2.5,2.410133636,0
2.102,1.478461171,1
2.4118,2.225039574,0
2.34575,2.485058449,0
2.24165,2.324187115,0
2.152,2.26660293,0
1.798,2.286474269,0
0.284,-0.348342424,1
1.88765,2.375797315,0
1.7714,1.044989479,1
1.7582,0.859777539,1
1.434,1.922281503,0
1.7322,1.084909728,1
0.28,-0.440559317,1
0.28,0.688474705,0
2.15,1.366857737,1
1.62645,1.728237385,0
0.876,1.419401109,1
1.5009,0.688758713,1
0.21,-0.352378217,1
1.4795,2.093211556,1
2.256,1.613600795,1
1.41435,2.255391645,1
0.296,-0.293205203,1
0.812,1.017396547,0
2.378,1.811182112,1
1.434,1.567839014,0
1.38475,0.634327889,1
0.316,1.143785385,1
0.988,0.921027516,0
2.376,2.657899581,0
1.4101,0.587319159,1
0.308,0.132078864,0
0.308,0.157823347,0
1.4074,1.916834502,1
1.40655,1.516256842,0
1.75,1.181817597,1
1.3918,1.86985875,0
1.38895,1.991523701,1
1.38685,1.850547535,0
2.288,2.606593559,0
2.156,2.75613949,1
0.288,0.951111043,1
1.37945,0.482049141,1
1.3635,1.29747796,0
1.36025,0.754503103,1
2.324,2.500571375,0
1.39385,0.685702036,1
1.3939,0.989372067,0
0.284,0.395276602,0
1.136,1.001451924,0
1.3657,0.377130738,1
1.41485,0.456060224,1
0.28,0.108546458,0
1.41485,2.050444788,1
0.244,-0.203467159,0
2.242,1.777419526,0
1.4014,0.803844777,1
1.4085,2.342411903,1
1.4086,1.057955003,0
0.758,1.738763917,1
1.37765,1.61654638,0
1.41455,0.954422191,0
0.32,-0.1248802,0
0.318,0.309689898,0
1.35325,2.27760838,1
2.378,2.042202639,0
1.4142,1.917086381,1
0.816,0.586006181,0
1.4098,0.708567863,1
1.35885,2.14389014,1
1.37325,1.996978636,1
2.374,3.314827408,1
0.318,0.042161178,0
0.31,0.429028224,0
0.31,-0.676427934,1
1.3464,1.040889752,0
1.39665,2.135092504,1
1.4309,1.907716837,0
0.214,0.025143443,0
1.3717,1.628310737,0
0.78,0.621986978,0
2.358,3.012105822,1
1.4406,1.157108783,0
1.44545,0.513025592,1
1.3971,1.667568843,0
0.286,-0.577991065,1
1.3621,2.357632406,1
2.338,2.552228559,0
1.4512,1.408101662,0
0.304,-0.121712684,0
0.288,-0.68262718,1
0.282,0.826146847,1
1.37165,1.324868698,0
1.4227,1.905633618,0
1.428,0.507697179,1
1.4016,1.461867299,0
0.214,0.321991243,0
1.3499,1.460809244,0
2.382,2.39161958,0
2.382,3.112050464,1
1.40285,2.076534995,1
1.36335,1.885195855,1
0.316,-0.387295796,1
1.424,1.750236462,0
1.44,1.681723288,0
2.314,1.384603331,1
1.3867,1.703749046,0
0.306,1.015518234,1
0.306,0.928022722,1
1.4063,2.264343089,1
1.40575,1.202727022,0
1.39145,1.317077941,0
0.306,0.428768459,0
0.228,0.620744266,0
1.39365,1.532426939,0
2.286,2.870790557,1
2.268,3.091363408,1
0.788,0.275544208,1
1.3934,2.114621055,1
0.296,1.084349445,1
1.41375,1.082420234,0
2.432,1.720657822,1
1.4017,2.21480452,1
1.3989,2.123380547,1
0.37,1.12566732,1
0.78,-0.140418211,1
1.42965,1.41725871,0
2.402,2.64322756,0
1.4123,1.451631045,0
0.364,0.317304767,0
1.4157,2.002198509,1
1.44255,1.07008326,0
2.428,1.895197256,1
1.4454,1.526492979,0
0.29,0.872925742,1
1.4208,1.740941123,0
1.42535,1.782751618,0
1.467,1.857272321,0
1.46775,1.293602303,0
1.384,1.583865512,0
0.388,0.206959889,0
1.43665,0.722664171,1
1.454,2.046205837,1
2.452,2.550858573,0
1.4817,2.259010294,1
1.43495,1.538694879,0
0.376,-0.202621613,1
1.43835,1.998824432,1
2.142,1.486156679,1
2.36,1.854906621,1
1.47755,1.714453891,0
1.4379,1.058347035,0
1.4356,1.825288189,0
1.43745,1.658720135,0
2.264,2.32538023,0
1.48115,1.866177173,0
0.646,1.354741335,1
1.4262,0.998423657,0
0.214,0.784569142,1
1.4581,1.6202415,0
2.288,2.370994621,0
1.45335,0.529171485,1
0.288,-0.041812811,0
1.41365,1.082367955,0
0.676,-0.05245542,1
2.346,1.515443762,1
2.344,1.802430684,1
1.418,0.45967548,1
1.39925,2.209068524,1
0.284,1.102635816,1
1.4205,0.647888939,1
1.4451,0.878191087,1
2.184,2.845691905,1
1.39855,0.919905543,0
1.39995,1.369339555,0
0.344,-0.273343938,1
1.944,1.640451985,0
1.4441,1.158345946,0
1.934,2.881170253,1
1.40595,1.057872441,0
0.338,0.996203401,1
1.4036,1.830734278,0
1.372,1.269070881,0
1.41095,0.955374424,0
1.4099,2.126300877,1
0.664,0.630051474,0
1.42465,1.662495071,0
1.4506,1.696527121,0
1.4637,0.483412749,1
3.486,2.68389857,1
1.52325,2.134649788,1
1.55325,1.338427961,0
1.418,2.237703179,1
1.758,2.421710804,1
1.6487,0.765570891,1
3.426,3.169138404,0
2.066,2.681826983,1
1.406,1.329487883,0
1.406,1.233313994,0
1.7703,2.378166532,1
1.80015,1.445464195,0
1.85125,1.230952907,1
1.9032,2.653855908,1
1.9286,1.454120863,0
1.94095,1.208467682,1
1.91145,1.715262803,0
3.168,3.12675513,0
1.99295,1.861282646,0
2.03095,1.28283058,1
1.334,1.012724168,0
2.0611,1.749675188,0
1.824,1.818495389,0
2.0771,1.702153404,0
2.14265,2.0612967,0
2.1576,2.661538098,1
2.15695,2.812810343,1
2.11625,2.295000604,0
0.442,-0.432237236,1
2.388,2.340317078,0
2.1289,2.434393106,0
2.1418,2.073398691,0
0.312,0.524503563,0
0.308,-0.670037269,1
2.06465,2.676569954,1
2.374,1.581236027,1
2.1051,2.547310978,0
0.644,0.257387908,0
0.218,1.215981101,1
2.0115,1.415984651,1
0.758,-0.015748848,1
1.93495,1.701779079,0
1.95685,2.729814102,1
1.9319,2.818831953,1
1.89335,1.232653721,1
1.81315,0.819758247,1
1.432,1.710500494,0
2.264,2.94047837,1
1.598,0.969550018,1
1.74305,1.019956742,1
1.70945,1.622038073,0
1.62765,0.634946343,1
1.674,1.043512425,1
2.256,2.250046541,0
1.502,1.842988581,0
1.5617,2.071023382,1
0.28,-0.1030956,0
0.308,-0.531875443,1
1.42895,1.330006479,0
2.424,1.583772705,1
2.176,1.637010549,1
0.38,0.9443878,1
1.4027,1.892764218,0
0.38,1.351170804,1
0.952,1.473820888,1
1.3143,0.990567841,0
2.374,2.806810631,0
1.3827,0.740440176,1
0.306,-0.555264046,1
0.3,-0.381715164,1
0.32,0.145306705,0
2.346,1.536424895,1
2.32,2.280774029,0
1.3852,0.849047995,1
0.202,-0.772370572,1
1.3272,2.239095089,1
0.286,0.201611086,0
1.29315,1.400713436,0
2.308,1.593749683,1
1.39185,1.303888453,0
0.294,-0.480562396,1
1.33,2.309381973,1
1.2799,1.087100586,0
1.2953,2.144156023,1
2.3,1.339729005,1
1.39965,1.697846762,0
1.38005,0.942136266,0
1.3306,0.549057022,1
0.286,-0.03302585,0
1.29985,0.402446573,1
1.33725,1.927581628,1
2.362,2.64408642,0
1.474,2.186331429,1
0.292,1.130208396,1
0.292,1.235474103,1
1.30975,0.971613352,0
1.364,1.640764861,0
1.4178,2.219593298,1
1.06,0.425111065,1
1.35435,2.01738588,1
0.454,0.027797616,0
0.866,0.786760318,0
2.49,3.027742416,1
2.494,1.547265182,1
0.468,0.919600037,0
0.422,0.144163178,0
0.374,0.420522314,0
1.308,2.21366443,1
2.42,2.388417113,0
2.006,2.435093492,0
1.4223,1.016012296,0
1.3703,1.879640964,1
1.3175,2.191874874,1
1.335,2.324018026,1
2.272,3.206335101,1
0.996,0.477628576,1
0.206,-0.036812786,0
1.37615,2.017358196,1
1.32365,2.2550918,1
1.548,0.771624125,1
2.27,1.384181575,1
1.39295,1.607303609,0
1.391,2.067766026,1
1.3704,0.406539381,1
0.212,-0.060046792,0
1.068,1.611220284,1
2.284,1.762093466,1
1.3776,1.500165633,0
1.37575,0.896123892,0
1.37385,1.737616077,0
0.21,-0.154869772,0
1.3006,1.414417788,0
1.3221,1.06455237,0
2.376,1.998713804,0
1.3831,0.721340838,1
0.314,0.618677286,0
1.3274,0.769039557,1
0.31,0.063935404,0
2.158,1.555255985,1
2.386,2.703565826,0
1.514,0.765674448,1
1.3621,1.018521836,0
1.3098,1.559839909,0
0.38,0.631880658,0
1.29595,1.804834277,1
2.1656,1.246590664,1
5.686,6.093711547,0
1.54965,2.272963403,1
1.50355,2.407423295,1
1.46735,1.929195527,0
1.4728,2.377476137,1
1.53,2.165556665,1
2.618,3.488351498,1
1.874,1.01548694,1
1.5673,2.116154304,1
1.58225,1.941694006,0
1.5918,1.835794292,0
1.64415,2.145753035,1
3.212,3.537311974,0
2.276,3.184379753,1
1.68945,0.933519712,1
0.228,1.151956681,1
1.65515,2.040440538,0
1.6556,2.260251036,1
2.202,1.995963264,0
1.73585,2.215744507,0
1.202,0.968888594,0
1.65795,1.90961107,0
0.234,0.884777188,1
0.35,-0.020342184,0
1.69945,0.739439019,1
1.7427,0.745951811,1
1.74545,1.989402211,0
0.684,0.297875973,0
1.70405,2.675999677,1
1.7133,2.17105974,0
0.752,1.716313701,1
1.78395,1.208835367,1
2.686,2.213255104,0
1.488,1.134962544,0
0.67,-0.194491262,1
1.76265,1.517430063,0
1.314,1.532692339,0
2.714,2.772528365,0
2.774,3.233089939,0
0.664,0.663573563,0
0.672,0.91546629,0
1.60625,1.20721543,0
1.60835,1.682209499,0
1.6606,1.639396832,0
1.7126,0.773282993,1
1.6921,1.632136522,0
1.6631,2.091723429,0
1.832,1.320876232,1
1.838,1.911496114,0
3.164,2.491717767,1
3.79,4.061131298,0
1.8225,2.467888872,1
1.768,1.225917394,1
1.762,0.79098977,1
2.692,3.00610207,0
4.198,3.354050476,1
2.0198,1.092336215,1
3.18,3.454215479,0
2.0833,2.505156508,0
2.078,2.979424327,1
2.0957,1.487304454,1
2.17765,2.434125525,0
2.2691,1.438637263,1
2.83,1.921094565,1
1.828,2.223130305,0
1.78,1.599108925,0
1.856,1.830347931,0
2.375,2.05334943,0
2.452,3.224871015,1
2.49405,2.98333965,0
2.52555,2.230814342,0
2.50815,1.834912173,1
2.346,1.491561097,1
3.702,4.496389701,1
3.688,2.924428217,1
1.922,1.087923163,1
1.642,0.819801571,1
2.64465,2.316630356,0
2.62555,2.194524822,0
2.7008,2.800752497,0
2.7753,2.349928381,0
2.81825,2.573325978,0
1.746,2.286379859,1
1.788,2.43223191,1
2.8019,1.988528441,1
3.246,2.564924829,1
3.75,4.716967973,1
3.564,3.062265335,1
2.9392,3.272060474,0
1.79,2.769458261,1
1.79,1.472243848,0
2.82095,3.76542686,1
2.87205,3.508721857,1
3.742,4.299665612,1
2.928,2.535969108,0
1.73,2.716990766,1
2.81745,2.248878167,1
1.74,1.722764935,0
2.8043,3.387966527,1
3.458,3.699574068,0
3.244,4.209688591,1
1.506,1.256273999,0
1.508,1.224005217,0
1.512,2.096206465,1
2.7217,3.344153425,1
2.7579,2.702269126,0
2.79775,3.297577775,0
2.828,2.491527693,0
2.7155,3.508061552,1
1.442,1.590178907,0
1.458,2.436248905,1
2.224,2.624555859,0
3.33,3.035240657,0
2.332,1.653904011,1
2.59535,2.922145946,0
0.65,1.286528476,1
0.656,1.372095665,1
0.652,0.177305353,0
0.652,1.556466123,1
2.403,2.479205477,0
0.652,0.504140952,0
2.2846,1.760682596,1
2.2571,2.602588956,0
2.2295,3.022912754,1
2.2026,2.009645802,0
0.648,0.408787483,0
2.06025,1.750340316,0
0.586,0.173895485,0
0.404,0.590420593,0
0.434,-0.316562549,1
1.88545,2.619944996,1
1.11,1.305036636,0
1.588,1.67631383,0
1.75175,2.079150754,0
1.582,1.716263906,0
1.576,2.400354382,1
1.564,0.603070762,1
1.70295,2.659123395,1
1.67425,0.696028485,1
1.546,1.788259316,0
1.58385,1.402947054,0
1.5858,1.88924028,0
1.5905,1.296203782,0
1.448,0.632681567,1
1.6144,0.615609356,1
3.594,3.875687989,0
3.602,3.841236203,0
3.598,3.912767846,0
1.6986,0.929469667,1
1.7502,1.721640632,0
1.7591,1.0299951,1
1.7363,2.642422814,1
1.68605,1.764348811,0
1.318,0.82546105,0
1.68095,1.070383116,1
1.6978,2.187405995,0
1.71465,2.119435043,0
1.73165,1.654242462,0
1.74885,1.526010663,0
1.7656,1.627265942,0
1.324,0.57827881,1
1.33,1.24193229,0
2.348,2.8251071,0
1.87655,2.419674101,1
2.15,2.563683911,0
1.92975,1.712962269,0
1.9473,1.259542029,1
0.924,1.301839903,0
0.53,0.717640105,0
0.564,1.066441563,1
1.9609,2.558357714,1
1.9427,2.702622271,1
0.378,-0.118473131,0
0.424,0.086206807,0
1.85475,1.111858423,1
0.454,1.002700672,1
1.79895,2.569328814,1
0.464,0.624807388,0
1.7446,2.536803398,1
1.72305,2.248407813,1
1.6974,2.21895128,1
0.446,0.82132247,0
0.44,-0.202974182,1
0.438,-0.347020039,1
1.5579,2.536442351,1
0.344,1.172372182,1
1.39395,0.510687825,1
0.286,-0.13314722,0
1.23615,1.174117638,0
1.16165,1.806307912,1
0.516,-0.064430661,1
1.1092,1.225678299,0
0.462,0.641012732,0
0.276,0.436112543,0
0.264,0.251980506,0
1.00855,1.915714764,1
0.98185,1.80818318,1
0.264,0.426579681,0
0.93205,0.703047657,0
0.466,0.683997087,0
0.464,0.433445959,0
0.466,1.3273963,1
0.82045,-0.052422259,1
0.618,0.346428103,0
1.312,1.685982918,0
2.804,2.31497283,0
2.178,2.580595945,0
0.86415,0.280242004,1
0.90545,0.155802627,1
2.704,2.544732444,0
2.94,3.659227181,1
1.822,1.065977655,1
1.0671,1.197489064,0
1.0754,1.327202849,0
0.862,1.202114662,0
1.226,1.10495634,0
1.516,1.070906472,0
2.488,2.750127139,0
0.71,1.27458175,1
0.736,1.321311728,1
0.66,0.326474444,0
0.644,1.37538925,1
0.642,0.081872265,1
1.20835,1.751332193,1
1.2154,1.298272225,0
1.22315,0.704129415,1
1.22695,0.807859538,0
1.2315,1.574914326,0
0.448,1.122226302,1
0.466,-0.184056341,1
0.442,1.164367492,1
1.2238,0.831599133,0
0.394,-0.216190268,1
1.2242,0.798406312,0
1.2262,0.782111854,0
0.364,1.02415498,1
1.2306,1.47879473,0
1.2328,1.861397715,1
0.336,0.176997043,0
0.36,0.827569521,0
0.344,-0.230223763,1
0.474,1.174645821,1
1.22485,0.555350153,1
1.22085,0.318085194,1
0.434,1.359430731,1
0.454,-0.370408316,1
1.09655,2.082639235,1
0.45,1.377209883,1
0.524,1.343997881,1
0.488,-0.402975834,1
0.42,0.772258292,0
0.8452,0.409406041,0
0.36,0.957997932,1
0.82935,1.015035929,0
0.81695,0.368472643,0
0.356,0.59405671,0
0.278,0.699524035,0
0.70825,0.292395547,0
0.27,0.915555879,1
0.6851,0.578103503,0
0.268,1.198063291,1
0.66555,-0.275268381,1
0.27,0.011865702,0
0.6468,1.547208967,1
0.362,0.480364951,0
0.6318,0.743228048,0
0.348,1.202167923,1
0.326,-0.117817247,0
0.348,0.043890995,0
0.6198,1.299759682,1
0.61725,1.24801161,1
0.322,0.248308757,0
0.416,-0.162869903,1
0.6154,-0.287587772,1
0.318,0.477535491,0
0.6158,0.581628623,0
0.6216,1.022489097,0
0.68,0.022637071,1
0.684,1.301551463,1
0.672,0.579280541,0
0.65665,0.15154018,1
0.6613,0.314999655,0
0.66665,1.190066445,1
0.732,1.297202135,1
1.464,1.461685368,0
1.588,1.746161452,0
1.61,1.619801201,0
0.81385,1.017973803,0
1.77,0.792683669,1
0.87675,1.194605145,0
0.9101,0.148730946,1
0.94425,0.608299182,0
0.9769,1.959941836,1
1.0049,1.952893539,1
1.628,2.16550623,1
1.562,0.928594617,1
1.0991,1.057880119,0
1.13205,0.562141186,1
1.562,1.540870243,0
1.1969,1.010902683,0
1.552,0.873423761,1
1.548,1.977906483,0
1.552,1.783318888,0
1.56,0.700038199,1
1.3551,0.833362556,1
1.3857,0.811649535,1
1.544,0.687075944,1
1.538,2.038985703,1
1.47535,0.501500437,1
1.53,2.115694019,1
1.528,2.365167613,1
1.534,1.612886964,0
1.538,1.504594085,0
1.62605,1.364325338,0
1.646,1.044113324,1
1.69005,1.966413636,0
1.71705,1.252815174,0
1.65,1.826663567,0
1.636,1.5387236,0
1.646,2.6062035,1
1.7,0.801626847,1
1.83945,1.48949412,0
1.8659,1.399399084,0
1.89055,2.268585851,0
1.696,2.137328736,0
1.89905,1.865762428,0
1.90145,1.844716921,0
1.732,1.205136557,1
1.87395,1.433455998,0
1.871,1.663940874,0
1.86825,0.875298504,1
1.865,1.835797911,0
1.86285,2.226616827,0
1.574,1.37754878,0
1.85885,1.44470678,0
1.59,1.654983697,0
1.662,2.084380767,0
1.654,2.037378247,0
1.89915,1.986089579,0
1.93945,1.511185833,0
2.652,2.667085508,0
3.286,3.794815498,1
2.0206,2.198573366,0
2.0536,1.490589649,1
2.0793,2.559987531,0
2.10795,2.267693982,0
2.14315,2.840605098,1
2.1785,2.423266498,0
2.932,3.481880216,1
1.772,1.033142594,1
1.626,2.456829443,1
1.624,2.406116552,1
1.618,2.145367586,1
2.22555,2.244216744,0
2.22455,1.936925836,0
2.22355,2.894929641,1
2.2221,2.118507399,0
2.22175,3.075033037,1
2.221,1.919709463,0
1.612,2.123550128,1
2.2178,2.700482613,0
2.21495,2.884889387,1
1.588,1.529479705,0
2.2082,2.441409563,0
2.2185,2.797145515,1
2.116,1.982369702,0
2.22395,2.939070137,1
1.502,0.665045305,1
1.882,1.034418559,1
2.22145,2.554579626,0
1.504,2.357982869,1
2.21475,2.367136928,0
1.486,0.575723988,1
1.492,0.822987767,1
1.484,1.429117992,0
2.2053,1.798111349,0
2.2007,2.672770754,0
1.482,0.578509434,1
2.15915,3.056498319,1
1.494,0.775584754,1
2.08865,2.35790733,0
1.508,2.206500424,1
2.03295,1.956206342,0
1.99865,1.297013404,1
1.9728,1.934911431,0
1.61,0.834931953,1
1.596,2.039430325,0
1.6,0.945100084,1
1.6,0.691172944,1
1.592,1.506477139,0
1.8395,1.008076298,1
1.684,2.25309773,1
1.684,1.368668783,0
1.8444,2.419789451,1
1.676,1.76505322,0
1.682,2.027146121,0
1.8505,1.417835793,0
1.85175,2.796513803,1
1.684,1.542344134,0
1.596,1.210317829,0
1.85285,2.297473845,0
1.85365,2.388059793,1
1.8542,1.946547939,0
1.8555,1.072250589,1
1.612,1.019159725,1
1.8304,1.508842516,0
1.833,2.525392564,1
1.8359,2.03227982,0
1.622,0.695548752,1
1.612,0.731564487,1
1.592,0.791308886,1
1.83655,1.636447964,0
1.883,2.838934718,1
1.94215,1.359274709,1
2.0012,1.243492798,1
2.0598,2.84398219,1
2.1176,1.864283045,0
3.716,3.3591163,0
2.2291,1.500198132,1
3.79,4.143713562,0
2.3447,2.767639378,0
2.4024,2.772420053,0
2.45985,1.531722361,1
2.51735,2.755291419,0
1.606,1.770553328,0
1.6,0.884885138,1
1.602,1.069718144,1
2.51885,2.033184536,0
2.519,2.760934547,0
2.51665,3.116621871,1
2.5142,1.539675556,1
1.606,2.133306951,1
2.50985,2.7480153,0
2.50605,2.78908049,0
1.486,1.322960908,0
2.4968,3.231647537,1
1.484,1.090152484,0
2.4866,2.193105752,0
2.4813,3.372503679,1
1.472,0.755668915,1
2.47525,2.007789388,0
1.472,0.719050505,1
2.4694,1.740951332,1
2.475,3.446608457,1
2.51525,2.230418253,0
3.3274,3.696078334,0
2.63205,3.245213012,1
4.336,3.603544074,1
3.51775,3.850846653,0
2.8016,3.10647103,0
4.084,3.682463076,0
4.638,5.562219493,1
3.76115,4.434815671,1
3.82245,4.327080572,1
5.298,5.489378452,0
6.234,5.308603792,1
6.296,6.758537432,0
4.0318,4.88620652,1
4.10545,4.157647261,0
5.564,4.686274587,1
4.2146,3.425324372,1
5.748,5.926058028,0
6.234,7.188445273,1
4.37245,3.846026881,1
5.596,4.690088931,1
3.76965,3.441651935,0
3.826,4.387732665,1
3.8739,3.546804228,0
3.424,4.004163801,1
3.9729,3.480345261,0
4.0152,4.193229705,0
3.392,2.432177292,1
4.0752,3.827112621,0
2.622,3.609429217,1
4.1254,3.946574174,0
4.1238,4.299688872,0
4.11925,4.217718721,0
1.294,0.394263904,1
1.318,0.840773166,0
1.286,2.081874994,1
1.37,1.041722127,0
4.1021,3.30227407,1
1.694,1.875237883,0
4.0948,5.031863517,1
1.402,1.403508794,0
3.98155,3.082806063,1
3.918,4.771641281,1
3.83775,4.571284728,1
1.182,0.273652039,1
